Tweets,Subjectivity,Polarity,Analysis
 These idiots measure worth by Twitter likes. It's really annoying but says a lot about their mentalit ,0.6,-0.43333333333333335,Negative
      _apu ,0.0,0.0,Neutral
  sent a baggy of his spinal fluid to Huffington Post to protect him from dozing off,0.1,0.0,Neutral
 7 days locked out by   because I criticized the Orange Buffoon in the White House. It's g ,0.0,0.0,Neutral
" Hahaha, me that is related to you through  , on his father's Grandmother's side.  \nIt must work for me. ",0.4,0.1,Positive
   Day for Us at Twitter   Button Revealed During Data Breach  ,0.0,0.0,Neutral
DID JACK DORSEY LIE TO CONGRESS?  \n,0.0,0.0,Neutral
 Shivendra Misra  Media Going Crazy Over   Diet Shows All ,0.9,-0.6,Negative
   Day for Us at Twitter   Button Revealed During Data Breach  ,0.0,0.0,Neutral
  you Afraid of a little old Twitter ban? What would your squadmates think of you arguing w ,0.5333333333333333,-0.22916666666666666,Negative
"Investor's Business Daily How Twitter Co-Founder   Changed The World, Two Times.\n ",0.0,0.0,Neutral
   has committed perjury .. it time For the feds to raid his house . Rodger Stone style ,0.0,0.0,Neutral
  should b in jaill....,0.0,0.0,Neutral
International Celebrities Visited at Shah Rukh Khan's residence Mannat\n\nAkon\nHugh man\nTim Cook\nMohammed Reza\nD ,0.0,0.0,Neutral
U.S Senator Queries   On Over Claim That An Insider Was Paid To Help With The Hack\n\n,0.0,0.0,Neutral
"  Twitter - Wikipedia\n\nTwitter was created by  , Noah Glass, Biz Stone, an ",0.0,0.0,Neutral
  is a fascinating figure. \n\nThe Steve Jobs comparisons are obvious. \n\nIt's become increasingly clear tha ,0.5777777777777778,0.26666666666666666,Positive
"  _Talal  \n\n30 Sep 2015\n\n , chief executive officer of ",0.0,0.0,Neutral
The Media Going Crazy Over   Diet Shows All That Wrong With Our Thinking by Shivendra Misra ,0.9,-0.55,Negative
-----------------------------------------------------------\n\The greatest lesson that I learned in all of this is t ,1.0,1.0,Positive
Shivendra MisraThe Media Going Crazy Over   Diet Shows All That Wrong With Our Thinking ,0.9,-0.55,Negative
The Media Going Crazy Over   Diet Shows All That Wrong With Our Thinking by Shivendra Misra ,0.9,-0.55,Negative
I dream of a day where I wake up and all of Twitter is gone.   All 4600 employees are dead.   admits he ,0.4,-0.2,Negative
Twitter demo by   in 2006 ,0.0,0.0,Neutral
Twitter automatically flags more than half of all tweets that violate its rules  CEO  Do ,0.3333333333333333,0.16666666666666669,Positive
Golly...why would Twitter want to suppress a Black Pastor?\n     ,0.43333333333333335,-0.16666666666666666,Negative
 I am not seeing your Tweets in my feed Andy Ngo. \n\nCan you please sue   and Twitter for suppre ,0.0,0.0,Neutral
 FreeSpeech is a law. \n\n  is breaking the law.,0.0,0.0,Neutral
  clearly lied to Congress about censoring Conservatives; he should be arraigned and a full-fledged inves ,0.6416666666666666,0.35,Positive
_Spice14 Fine Mami (indeed u r a fine Mami)\nI humbly apologize for whatever funny jokes you made. Plizzzzz for ,0.6,0.22083333333333333,Positive
  sent an envelope of his lard to Iggy Azalea to protect him from falling asleep,0.0,0.0,Neutral
"  can you make videos more than 2 minutes please , i have 4 minuites videos long , again please",0.45,0.225,Positive
Twitter's   is giving $3 million to help test free.. \nCNBC - News - Noticia - Bitcoin - CryptoCurrency - ,0.8,0.4,Positive
fucking fire  ,0.8,-0.6,Negative
_prosser Why USA ban ? Probably they are spies? I've never imagine  or   pay for adv ,0.0,0.0,Neutral
Twitter CEO   lied to Congress  via ,0.0,0.0,Neutral
"You  DORSEY\nHAVE STOLEN\n ORACLE\n\nEXPLOITED ME,\nWatched the GOV TORTURE ME\nand LEFT ME to Die in Maui\n\nSt ",0.0,0.0,Neutral
Post Twitter Hack The Advice of McAfee To   ,0.0,0.0,Neutral
Twitter's clumsy response to hack raises questions about  's role  ,0.4,-0.3,Negative
"Example of bot behavior. Joined December 1969 &lt;-&gt;Joined January 1970 (And btw,   was born in 1976.) ",0.0,0.0,Neutral
  and Justin Trudeau's favorite dictatorship now attempting to exterminate Chinas entire Muslim populatio ,0.8125,0.25,Positive
"Rihanna,   Address Digital Divide In Barbados \n\nREAD MORE  ElonMusk ",0.25,0.25,Positive
   is part of the enemy's camp.,0.0,0.0,Neutral
"  Since we know that this is a father/daughter clip, I thinking of reporting it for off ",0.0,0.0,Neutral
   And if donating money to black lives matter is a problem to you t ,0.43333333333333335,-0.16666666666666666,Negative
Hey   go fuck you're,0.6,-0.4,Negative
 Tell you what. Why don you ask  .  I about to go on CSPAN to discuss John Lewis and don h ,0.0,0.0,Neutral
 Didn't   donate $10 million dollars to OUSD for this program? Shouldn't he be thanked as well?,0.0,0.0,Neutral
 Any free PRESS is GOod press. \n,0.7000000000000001,0.55,Positive
Twitter Co-Founder   Answers Twitter Questions From Twitter | really good questions &amp; surprisingly good ,0.6000000000000001,0.7,Positive
"(7) Why Bill Gates,  Ma, Mark Zuckerberg and   visit Nigeria frequently - Video 238 - YouTube ",0.3,0.1,Positive
"  Even last year,  's account was hacked for a while thou they didn't reveal much about ",0.13333333333333333,0.1,Positive
   looks like Tyrion Lannister.,0.0,0.0,Neutral
"Can't speak for you, but being able to read, hear, speak &amp; read what I wish is important to me &amp; no one should have ",0.8125,0.45,Positive
"A lot of people say, well, I don't mind if   or Mark Zuckerberg are authoritarian dads who decide what I' ",0.0,0.0,Neutral
  sent an envelope of his immense wealth to Huffington Post to protect him from the trolls,1.0,0.0,Neutral
 Twitter Hack The Advice of McAfee To  \nRead bitcoin ,0.0,0.0,Neutral
"Tough day for us says Twitter CEO,  on high profile handles being hacked  ",0.6866666666666666,-0.11444444444444445,Negative
 Who is   and his rules to be by. Is he President.  Donald Trump is. Is he anti church? M ,0.0,0.0,Neutral
" Mr. , Sir,  ",0.0,0.0,Neutral
" Mr. , Sir,  ",0.0,0.0,Neutral
" Mr. , Sir,  ",0.0,0.0,Neutral
"  Mr. , Sir,  ",0.0,0.0,Neutral
" , CEO of Twitter and Square, is donating $3 million to help fund Mayors for a Guaranteed Income (MGI), a ",0.0,0.0,Neutral
twitter is the chirpiest bird app ever. i want to be   making millions over bird behaviour.,0.0,0.0,Neutral
Twitter CEO   \feels terrible\ about yesterday's unprecedented hack on prominent users like Barack Obama ,0.95,0.55,Positive
    must have a collection of 12 year olds undies that need protection,0.0,0.0,Neutral
 Sounds Like You Be Having    Snitchin Karen's Problem\nSNITCHESGETSTITCHES,0.0,0.0,Neutral
 _wendy  If you use \prick\ on Twitter in any combination with the name \ Dorse ,0.0,0.0,Neutral
Anyone else not seeing  tweets lately?   at it again...,0.6,-0.3,Negative
So ... You banned  for calling someone a feminist.\n\nYet this is still up. ,0.0,0.0,Neutral
Elon needs to team up   to make Twitter work,0.0,0.0,Neutral
"The very existence of \internal systems and tools\ exposed by the so-called \Bitcoin Scam Hack,\ put sworn Congress ",0.3,0.2,Positive
 Then why are you on Twitter? You're making him   billions while his employees live in \pove ,0.5,0.13636363636363635,Positive
"  Rep. Collins, Mr.  has obviously lied to Congress in his first testimony. Please explai ",0.41666666666666663,0.125,Positive
   listen i don give a fuck if elon gives me back my $1000 or  dors ,0.3,-0.2,Negative
Did   Commit Perjury? \nTwitter CEO told Congress that his site doesn shadowban. Leaked screenshots sugg ,0.0,0.0,Neutral
  Twitter CEO   should do the right thing &amp; suspend Donald Trump's account.,0.5357142857142857,0.2857142857142857,Positive
  ur killing me with pure laughter n I'm in a foul mood n u r in a mil n nobody will ,0.5,0.21428571428571427,Positive
DID JACK DORSEY LIE TO CONGRESS?\n.,0.0,0.0,Neutral
Post Twitter Hack The Advice of McAfee To  \n\nblockchain dlike\n,0.0,0.0,Neutral
  and  aren't biased at all... ,0.0,0.0,Neutral
"Senator Josh Hawley, a Republican who closely follows tech issues, pressed Twitter Chief Executive   on F ",0.0,0.0,Neutral
 can also interfere with the President tweets.   is a threat to national security.\n. ,0.0,0.0,Neutral
Twitter CEO   calls it a  day after major hack  ,0.5,0.0625,Positive
  sent a ziploc of his immense wealth to Taylor Swift to protect him from washing hair,1.0,0.0,Neutral
How Twitter Co-Founder   Changed The Wo ,0.0,0.0,Neutral
"Senator Josh Hawley, a Republican who closely follows tech issues, pressed Twitter Chief Executive   on F ",0.0,0.0,Neutral
Did   Commit Perjury?\nTwitter CEO told Congress that his site doesn shadowban. Leaked screenshots sugg ,0.0,0.0,Neutral
    Get an attorney.  Took 17 letters to Mr.  and his goons to ,0.0,0.0,Neutral
"  lied,  people were blacklisted and censored. No one died.    is Still, not in Jail, for crime ",0.0,-0.1,Negative
"Proves that Twitter curates content and is, therefore, a publisher and   LIED in his congressional hearing.",0.0,0.3,Positive
Some harsh criticism of   as Twitter finds itself hacked earlier this week.\n\n,0.6,-0.1,Negative
"What does Mark Zuckerberg,   &amp; Muammar Gaddafi have in common?\n\nI am not sure yet, but just wait until th ",0.8888888888888888,-0.25,Negative
 I remember spotting him in the background when Alex Jones was confronting   in Congress a f ,0.0,0.0,Neutral
 to fund UniversalBasicIncome expt in     ,0.0,0.0,Neutral
Happy Friday Twitter $TWTR CEO  ?\n\nIt's precious  &amp; his buddy Tesla $TSLA CEO Elon Musk have matching ,1.0,0.65,Positive
Twitter's clumsy response to hack raises questions about  's role ,0.4,-0.3,Negative
Twitter CEO to Fund Universal Basic Income Experiment in These U.S. Cities ,0.0625,0.0,Neutral
"_The_Red Twitter stock may drop for a short while. May go back latter, people have short memories...    Dor ",0.15,0.0,Neutral
"  It was more venting than actual advice.  I don't really think that would happen, but wh ",0.26666666666666666,0.2333333333333333,Positive
 neither do i because   hates android. i probably won't get it until like 2022 or some wild shi ,0.4,0.1,Positive
Interesting that some Blue Check folks Twit\naccts. were restored ASAP while others are\nstill waiting for Twit to re ,0.3,0.25,Positive
Something wrong with the Twitter platform    sort it out??,0.9,-0.5,Negative
 Stop giving this twit coverage.  You just posted an article because he asked   a question.  That ,0.0,0.0,Neutral
A prominent senator is calling out Twitter following its massive hack for not encrypting DMs  despite   ,0.7000000000000001,0.16666666666666666,Positive
Happy-go-lucky Image of  ! \nTwitter drop that sadness that got to you recently!\n ,0.0,0.0,Neutral
" The Zuckerberg,   put up the big man pants when trashing Trump and the west for COVID ",0.1,0.0,Neutral
"Sundar Pichar,\n ,\nMark Zuckerberg,\nBill Gates,\nGeorge Soros;\n\nAll share one bitch -\n ",0.0,0.0,Neutral
And I and in a correction   and no edit button and I meant to say judge,0.0,0.0,Neutral
_hooper _hooper please tell me either with Ben Askren or   office so he finally makes you verified on Twitter,1.0,0.0,Neutral
Did   Lie To Congress?l LLP ,0.0,0.0,Neutral
     isn't the man you think he is. Trump hates people like . He hat ,0.0,0.0,Neutral
Twitter CEO   donates 1 billion dollers to fight Coronavirus!!! What  thats 28% of his wealth! omg,0.0,0.0,Neutral
Twitter is apparently blocking all links to QmapDOTpub\n\nAs Q would say  afraid of public awakening. \n ,0.4388888888888889,-0.18333333333333332,Negative
SO....  blue check 'hack.'   Proven it was internally done.\n\nRemember this?\n\n,0.05,0.0,Neutral
 They shut down Twitter and   couldn't do a thing about it. Time to NATIONALIZE Twitter before ,0.2888888888888889,-0.15555555555555559,Negative
"Looooong af but interesting nonetheless. The defence of Milo, Jones, etc. banning done pretty well. How often do yo ",0.75,0.375,Positive
  sent a pot of his lard to The Onion to protect him from getting some shut-eye,0.0,0.0,Neutral
More than 51% of tweets that violate Twitter Terms of Service are now automatically flagged by machine learning s ,0.5,0.5,Positive
  Wide enough to allow my entry today for a fill \n\nWe better cool it or   will put us all in a time out,0.5125,0.1875,Positive
"Betcha $TSLA CEO Elon Musk is frantically rage texting &amp; threatening legal action against his pal, $TWTR CEO  D ",0.15000000000000002,0.15000000000000002,Positive
"i swear to you  . if i catch your algos censoring me -- and i know how to check, any fool can find ways t ",0.0,0.0,Neutral
  He has been posting and all the posts are being censored from Twitter violating the section 130 subs ,0.0,0.0,Neutral
"I hate being a conspiracy theorist, but what if the twitter hack was pulled off by  . An ardent believer ",0.9,-0.8,Negative
   Cause  doesn have the balls to censor lies from liar in chief.,0.0,0.0,Neutral
Section 130 sub section C do not censor me or   will pay all of us that are using his platform... the fac ,0.0,0.0,Neutral
 every detail perfect and limit the number of details to perfect.   \n\niCliQ_DiGital_Tips ,1.0,1.0,Positive
3.  is funding a basic income pilot program in Oakland. ,0.125,0.0,Neutral
   is up to his old tricks again huh piasan?,0.2,0.1,Positive
"Actions speak very loud. \n\n , Twitter CEO is funding socialism experiment. \n\nYou think Twitter is biased ",1.0,0.13,Positive
Our  joins  to discuss universal basic income  ,0.0625,0.0,Neutral
  is that Irish Demsey is Englandlish,0.0,0.0,Neutral
     should have his home raided RogerStone style,0.0,0.0,Neutral
" , If you are reading this it's already too late.",0.6,-0.3,Negative
 Didn't see   on that list...,0.0,0.0,Neutral
  Wonder if   is one of the \higher ups\.,0.0,0.0,Neutral
    We can't do that. But we can give you bigotry and sexism instead.,0.0,0.0,Neutral
_Murph1   would be proud of your 35500 tweets.,1.0,0.8,Positive
Twitter chief executive   has apologised after the social network fell victim to a cyberattack that sprea ,0.058333333333333334,-0.02083333333333334,Negative
"Dear  ,\nWe would like to inform you that \n ___\nis \n __\u",0.0,0.0,Neutral
      It's quite fascinating to see how som ,0.8500000000000001,0.7,Positive
"Dear  ,\nWe would like to inform you that \n ___\nis \n __\u",0.0,0.0,Neutral
Also   just spent $10M on Chromebooks for OUSD students...,0.1,-0.1,Negative
 is probably too busy gargling enema juice... \n\nCNET Twitter's clumsy response to hack raises questions about ,0.35,-0.09999999999999999,Negative
   Ask Paul Singer\n\n,0.0,0.0,Neutral
Did   Commit Perjury? ,0.0,0.0,Neutral
CNET Twitter's clumsy response to hack raises questions about  's role.\n ,0.4,-0.3,Negative
Did   Commit Perjury? ,0.0,0.0,Neutral
Tesla CEO Elon Musk being locked out of his Twitter account for 48 hours due to TwitterHack2020 must really be put ,0.2875,0.037500000000000006,Positive
"    I just assumed it.  He does work for  , after all.",0.0,0.0,Neutral
    NEVER FORGET\n\nMultiple conservative Republican influenced investor ,0.0,0.0,Neutral
